id	drugName	condition	rating	date	usefulCount
165818	Levonorgestrel	Birth Control	8.0	March 27, 2017	3.0
142653	Levonorgestrel	Birth Control	1.0	July 26, 2017	1.0
165990	Levonorgestrel	Birth Control	1.0	February 6, 2017	4.0
103120	Estarylla	Birth Control	9.0	November 18, 2017	0.0
49999	Gabapentin	Pain	6.0	September 26, 2015	68.0
178998	Victoza	Obesity	10.0	October 6, 2011	87.0
134436	Ketorolac	Pain	10.0	November 14, 2017	1.0
123572	Skyla	Birth Control	9.0	April 28, 2017	1.0
11942	Fastin	Weight Loss	7.0	February 27, 2014	134.0
4659	Belviq	Weight Loss	7.0	July 18, 2015	34.0
181629	Prozac	Depression	8.0	October 29, 2013	44.0
186654	Desvenlafaxine	Depression	3.0	October 10, 2009	13.0
121444	Venlafaxine	Depression	1.0	January 8, 2016	15.0
177878	Duloxetine	Depression	9.0	June 17, 2013	68.0
188417	ParaGard	Birth Control	10.0	April 15, 2017	7.0
184259	Hydroxyzine	Anxiety	5.0	December 25, 2015	5.0
212442	Lamotrigine	Bipolar Disorde	10.0	March 7, 2009	42.0
226542	Etonogestrel	Birth Control	9.0	June 23, 2015	19.0
191541	Lisdexamfetamine	ADHD	1.0	May 11, 2015	38.0
228190	Etonogestrel	Birth Control	8.0	October 20, 2009	4.0
131009	Levonorgestrel	Birth Control	8.0	November 20, 2009	21.0
195056	Restoril	Insomnia	10.0	May 7, 2015	44.0
123593	Skyla	Birth Control	5.0	July 25, 2017	4.0
55858	Effexor	Depression	2.0	March 1, 2012	32.0
107665	Implanon	Birth Control	7.0	June 29, 2010	5.0
87019	Latuda	Bipolar Disorde	9.0	December 25, 2015	33.0
28265	Lexapro	Anxiety	10.0	March 9, 2015	106.0
28246	Lexapro	Anxiety	10.0	December 19, 2014	201.0
102742	Aripiprazole	Depression	10.0	August 28, 2013	160.0
60106	NuvaRing	Birth Control	9.0	January 10, 2013	10.0
4975	Orsythia	Birth Control	3.0	August 26, 2016	8.0
63680	Epiduo	Acne	9.0	February 12, 2014	13.0
228174	Etonogestrel	Birth Control	6.0	May 27, 2010	3.0
231750	Trazodone	Insomnia	10.0	July 1, 2014	230.0
164572	Diclofenac	Pain	9.0	June 13, 2011	17.0
121395	Venlafaxine	Depression	9.0	February 22, 2016	43.0
181292	Prozac	Depression	7.0	January 15, 2016	73.0
158205	Ziprasidone	Bipolar Disorde	8.0	August 3, 2015	15.0
43220	Hydromorphone	Pain	10.0	October 22, 2017	5.0
105902	Atomoxetine	ADHD	7.0	October 1, 2015	0.0
227594	Etonogestrel	Birth Control	7.0	July 6, 2012	0.0
121982	Venlafaxine	Depression	10.0	November 3, 2011	172.0
76751	Lorcaserin	Obesity	10.0	June 30, 2016	39.0
226935	Etonogestrel	Birth Control	9.0	December 12, 2014	32.0
127178	Melatonin	Insomnia	10.0	October 14, 2013	112.0
176494	Lorazepam	Insomnia	10.0	August 2, 2013	102.0
229629	Lurasidone	Bipolar Disorde	9.0	August 27, 2014	78.0
106374	Implanon	Birth Control	10.0	January 21, 2017	5.0
116811	Lamictal	Bipolar Disorde	9.0	May 20, 2015	47.0
211663	Lamotrigine	Depression	2.0	July 10, 2017	4.0
99142	Lutera	Birth Control	9.0	August 20, 2013	13.0
28927	Lexapro	Anxiety	6.0	April 21, 2009	17.0
225524	Bupropion	Depression	9.0	July 8, 2014	97.0
75846	Temazepam	Insomnia	1.0	June 2, 2013	26.0
186018	Desvenlafaxine	Depression	5.0	March 27, 2016	22.0
189471	Oxycodone	Pain	3.0	October 26, 2010	79.0
60129	NuvaRing	Birth Control	10.0	October 20, 2012	7.0
39738	Contrave	Obesity	10.0	December 25, 2015	24.0
40528	Isocarboxazid	Depression	8.0	March 21, 2008	28.0
123367	Apri	Birth Control	9.0	October 28, 2011	5.0
225715	Bupropion	Depression	9.0	May 18, 2012	93.0
6425	Ocella	Birth Control	9.0	June 2, 2011	1.0
99050	Lutera	Birth Control	10.0	April 27, 2015	10.0
107139	Implanon	Birth Control	3.0	December 17, 2012	9.0
106870	Implanon	Birth Control	6.0	January 21, 2015	17.0
39952	Contrave	Obesity	6.0	August 1, 2015	11.0
184444	Hydroxyzine	Anxiety	8.0	February 27, 2013	85.0
59694	NuvaRing	Birth Control	5.0	September 15, 2016	2.0
110615	Nexplanon	Birth Control	8.0	November 24, 2015	3.0
57400	Oxymorphone	Pain	2.0	June 27, 2010	27.0
172429	Clonazepam	Anxiety	10.0	August 13, 2016	97.0
144648	Etonogestrel	Birth Control	10.0	February 17, 2016	10.0
228058	Etonogestrel	Birth Control	4.0	August 7, 2010	0.0
36878	Meperidine	Pain	10.0	February 4, 2009	12.0
4973	Orsythia	Birth Control	8.0	September 2, 2016	10.0
157733	Accutane	Acne	10.0	September 13, 2015	16.0
77216	Lorcaserin	Obesity	10.0	May 6, 2014	52.0
205890	Pristiq	Depression	6.0	November 17, 2009	45.0
76718	Lorcaserin	Obesity	1.0	September 23, 2016	11.0
70490	Limbitrol	Depression	10.0	May 9, 2011	30.0
37285	Vyvanse	ADHD	9.0	February 21, 2016	37.0
100767	Orlistat	Obesity	3.0	May 9, 2016	59.0
228024	Etonogestrel	Birth Control	1.0	April 25, 2011	1.0
121637	Venlafaxine	Depression	2.0	July 20, 2015	23.0
169425	Diethylpropion	Obesity	10.0	February 16, 2010	12.0
144487	Etonogestrel	Birth Control	3.0	April 8, 2016	1.0
109244	Nexplanon	Birth Control	2.0	February 19, 2017	2.0
158659	Methylphenidate	ADHD	8.0	February 12, 2012	17.0
141441	Escitalopram	Anxiety	9.0	December 10, 2013	30.0
204973	Toradol	Pain	10.0	January 30, 2015	25.0
43188	Sronyx	Birth Control	2.0	September 27, 2011	9.0
209212	Pentazocine	Pain	10.0	April 24, 2014	1.0
197509	Paroxetine	Depression	8.0	June 2, 2009	13.0
96702	Neurontin	Pain	1.0	November 30, 2008	63.0
42435	Concerta	ADHD	9.0	May 13, 2017	30.0
39468	Contrave	Obesity	4.0	August 3, 2016	21.0
13997	Megestrol	Weight Loss	9.0	March 24, 2017	12.0
43165	Sronyx	Birth Control	7.0	June 7, 2013	4.0
83352	Paxil	Depression	4.0	March 10, 2009	26.0
43673	LoSeasonique	Birth Control	5.0	December 30, 2010	0.0
210616	Mirtazapine	Anxiety	10.0	July 30, 2017	14.0
109837	Nexplanon	Birth Control	4.0	June 28, 2016	3.0
28558	Lexapro	Anxiety	2.0	July 28, 2011	8.0
89552	Celexa	Depression	8.0	March 3, 2012	15.0
231197	Zenzedi	ADHD	10.0	December 19, 2016	6.0
227871	Etonogestrel	Birth Control	10.0	August 29, 2011	0.0
49777	Gabapentin	Pain	4.0	July 30, 2016	27.0
171585	Wellbutrin	Depression	10.0	May 11, 2012	105.0
26046	Sprintec	Birth Control	1.0	December 3, 2017	0.0
206011	Pristiq	Obesity	8.0	February 26, 2009	18.0
24904	Deplin	Depression	10.0	July 28, 2009	101.0
227819	Etonogestrel	Birth Control	5.0	October 24, 2011	0.0
226330	Etonogestrel	Birth Control	9.0	September 3, 2015	4.0
101172	Invega	Bipolar Disorde	10.0	July 15, 2013	88.0
4720	Belviq	Obesity	7.0	April 18, 2015	20.0
167761	Levonorgestrel	Birth Control	8.0	January 5, 2016	2.0
75804	Temazepam	Insomnia	5.0	May 25, 2016	53.0
177166	Duloxetine	Pain	8.0	August 30, 2017	5.0
219258	Serzone	Depression	10.0	July 23, 2012	61.0
5295	Cryselle	Birth Control	1.0	June 30, 2016	4.0
186140	Desvenlafaxine	Depression	10.0	January 29, 2016	26.0
153477	Doxycycline	Acne	6.0	April 5, 2013	7.0
160756	Buspirone	Anxiety	8.0	December 25, 2010	6.0
30248	Klonopin	Anxiety	10.0	October 16, 2012	37.0
191508	Lisdexamfetamine	ADHD	10.0	February 5, 2015	59.0
195874	Levomilnacipran	Depression	5.0	March 3, 2016	20.0
143837	Etonogestrel	Birth Control	5.0	September 16, 2016	5.0
211745	Lamotrigine	Depression	7.0	April 3, 2017	11.0
160529	Buspirone	Anxiety	8.0	August 29, 2015	102.0
98548	Nexplanon	Birth Control	8.0	September 5, 2014	15.0
159148	TriNessa	Acne	8.0	November 12, 2012	19.0
215693	Copper	Birth Control	10.0	March 31, 2017	10.0
62292	Citalopram	Anxiety and Stress	9.0	January 20, 2013	63.0
6770	Beyaz	Birth Control	6.0	March 9, 2012	8.0
5287	Cryselle	Birth Control	5.0	August 30, 2016	3.0
117041	Lamictal	Bipolar Disorde	1.0	September 12, 2009	38.0
231773	Trazodone	Insomnia	10.0	October 4, 2013	226.0
186466	Desvenlafaxine	Depression	5.0	December 13, 2010	6.0
222584	Kyleena	Birth Control	5.0	March 16, 2017	3.0
208950	Belsomra	Insomnia	6.0	March 23, 2015	32.0
47716	Adapalene	Acne	10.0	October 6, 2017	4.0
109434	Nexplanon	Birth Control	4.0	December 21, 2016	4.0
212438	Lamotrigine	Bipolar Disorde	10.0	May 1, 2009	9.0
71682	Tramadol	Pain	9.0	March 24, 2017	31.0
90250	Vicodin	Pain	10.0	January 8, 2014	62.0
2513	Camrese	Birth Control	10.0	July 30, 2017	0.0
224673	Bupropion	Depression	5.0	June 14, 2017	42.0
62618	Citalopram	Anxiety and Stress	9.0	October 27, 2009	413.0
121317	Venlafaxine	Depression	1.0	May 12, 2016	25.0
146778	Alprazolam	Anxiety	8.0	June 7, 2017	34.0
206902	Desoxyn	ADHD	10.0	March 10, 2008	151.0
45665	Fluoxetine	Anxiety and Stress	10.0	September 27, 2013	27.0
224710	Bupropion	ADHD	9.0	April 11, 2017	47.0
227556	Etonogestrel	Birth Control	10.0	September 19, 2012	1.0
170812	Quetiapine	Bipolar Disorde	9.0	June 16, 2013	10.0
157888	Accutane	Acne	10.0	June 14, 2011	6.0
28696	Lexapro	Anxiety	8.0	November 18, 2012	50.0
225936	Bupropion	Depression	1.0	July 29, 2009	30.0
39463	Contrave	Obesity	10.0	August 8, 2016	43.0
112319	Contrave	Obesity	4.0	January 31, 2015	44.0
225237	Bupropion	Depression	3.0	October 28, 2015	3.0
227982	Etonogestrel	Birth Control	10.0	December 6, 2010	10.0
157648	Accutane	Acne	9.0	September 9, 2016	12.0
107109	Implanon	Birth Control	10.0	August 20, 2012	1.0
61531	Citalopram	Depression	3.0	November 25, 2016	29.0
121230	Venlafaxine	Anxiety	2.0	September 3, 2016	10.0
219912	Amitriptyline	Anxiety and Stress	1.0	November 10, 2016	12.0
126259	Viibryd	Depression	10.0	August 18, 2011	276.0
204961	Toradol	Pain	10.0	September 6, 2015	20.0
66739	Seroquel	Bipolar Disorde	6.0	September 24, 2014	46.0
61554	Citalopram	Depression	9.0	January 30, 2017	37.0
153383	Doxycycline	Acne	8.0	March 28, 2014	14.0
55415	Belviq	Weight Loss	10.0	November 30, 2013	60.0
42734	Xulane	Birth Control	5.0	February 6, 2017	7.0
222524	Kyleena	Birth Control	8.0	June 8, 2017	1.0
56632	Elavil	Insomnia	10.0	June 28, 2013	98.0
131271	Endocet	Pain	9.0	March 6, 2011	19.0
225369	Bupropion	Depression	10.0	January 12, 2015	42.0
89315	Celexa	Anxiety and Stress	3.0	October 24, 2015	10.0
87662	Naproxen	Pain	9.0	November 7, 2012	11.0
81315	Yaz	Acne	10.0	May 31, 2015	15.0
226455	Etonogestrel	Birth Control	4.0	July 18, 2015	4.0
161016	Risperidone	Anxiety	8.0	August 27, 2015	44.0
212250	Lamotrigine	Bipolar Disorde	3.0	June 4, 2012	28.0
71355	Levora	Birth Control	9.0	October 25, 2014	3.0
45728	Fluoxetine	Depression	9.0	February 13, 2012	1.0
187912	Etonogestrel	Birth Control	4.0	November 17, 2017	1.0
106733	Implanon	Birth Control	1.0	June 10, 2015	4.0
159164	TriNessa	Birth Control	8.0	September 16, 2014	22.0
124089	Skyla	Birth Control	3.0	March 16, 2016	7.0
61621	Citalopram	Depression	10.0	August 15, 2016	18.0
53602	Alesse	Birth Control	10.0	November 23, 2015	0.0
140868	Escitalopram	Anxiety	10.0	May 25, 2016	53.0
160513	Buspirone	Anxiety	8.0	September 30, 2015	22.0
145775	Qsymia	Weight Loss	10.0	June 22, 2014	101.0
2543	Camrese	Birth Control	4.0	August 18, 2013	8.0
69611	Buprenorphine	Pain	8.0	July 10, 2012	138.0
52127	Adipex-P	Weight Loss	10.0	October 25, 2010	35.0
199134	Depo-Provera	Birth Control	5.0	December 14, 2015	4.0
139786	Nora-Be	Birth Control	4.0	October 18, 2016	3.0
78613	Daytrana	ADHD	7.0	August 25, 2009	5.0
224919	Bupropion	Depression	1.0	November 11, 2016	20.0
196298	Fentora	Pain	8.0	April 21, 2008	17.0
143785	Etonogestrel	Birth Control	3.0	October 5, 2016	13.0
76826	Lorcaserin	Obesity	9.0	February 5, 2016	36.0
120057	Kadian	Pain	9.0	June 1, 2009	61.0
128888	Phentermine	Weight Loss	10.0	June 18, 2014	27.0
115020	Diazepam	Anxiety	8.0	October 12, 2015	71.0
62643	Citalopram	Depression	8.0	January 21, 2010	22.0
7691	Xanax	Depression	10.0	January 2, 2015	121.0
23953	Tretinoin	Acne	8.0	October 9, 2017	6.0
135137	Dapsone	Acne	1.0	November 6, 2011	4.0
174332	Tri-Lo-Sprintec	Birth Control	10.0	October 3, 2017	0.0
50534	Gabapentin	Insomnia	8.0	November 26, 2011	101.0
30308	Klonopin	Anxiety	10.0	March 6, 2012	41.0
121659	Venlafaxine	Depression	8.0	November 22, 2014	11.0
180360	Diclofenac	Pain	10.0	January 14, 2013	66.0
165784	Levonorgestrel	Birth Control	10.0	March 23, 2017	2.0
256	Medroxyprogesterone	Birth Control	10.0	November 14, 2014	15.0
121251	Venlafaxine	Anxiety	1.0	August 9, 2016	5.0
57418	Oxymorphone	Pain	6.0	October 25, 2009	16.0
121066	Venlafaxine	Depression	1.0	February 21, 2017	17.0
45509	Fluoxetine	Anxiety and Stress	9.0	August 26, 2014	149.0
97868	Nexplanon	Birth Control	10.0	October 14, 2015	5.0
132245	Ativan	Anxiety	10.0	October 9, 2015	68.0
134598	Ketorolac	Pain	9.0	January 31, 2015	10.0
195691	Aviane	Birth Control	9.0	January 24, 2011	1.0
137156	Isotretinoin	Acne	10.0	November 27, 2014	5.0
141102	Escitalopram	Anxiety	2.0	August 16, 2015	24.0
212023	Lamotrigine	Depression	9.0	July 3, 2015	76.0
229408	Lurasidone	Bipolar Disorde	5.0	June 26, 2016	28.0
158396	Methylphenidate	ADHD	8.0	May 27, 2016	13.0
138459	Phentermine	Obesity	10.0	December 8, 2013	73.0
37759	Reclipsen	Birth Control	9.0	November 15, 2014	19.0
4668	Belviq	Weight Loss	9.0	June 27, 2015	16.0
62757	Citalopram	Depression	8.0	March 25, 2008	771.0
191661	Lisdexamfetamine	ADHD	3.0	July 13, 2011	7.0
149800	Mirena	Birth Control	10.0	September 5, 2011	0.0
186664	Desvenlafaxine	Anxiety	2.0	September 10, 2009	9.0
72558	Tramadol	Pain	8.0	October 28, 2009	5.0
225702	Bupropion	Depression	8.0	November 8, 2011	29.0
195893	Levomilnacipran	Depression	1.0	October 27, 2015	34.0
227861	Etonogestrel	Birth Control	2.0	September 18, 2011	2.0
197174	Paroxetine	Depression	6.0	July 14, 2014	17.0
170211	Quetiapine	Insomnia	10.0	October 27, 2016	34.0
43408	Hydromorphone	Pain	8.0	November 10, 2011	13.0
128399	Phentermine	Weight Loss	10.0	September 17, 2015	11.0
118950	Zoloft	Depression	9.0	March 28, 2011	27.0
64662	Sertraline	Anxiety and Stress	10.0	November 9, 2015	100.0
161806	Remeron	Anxiety	9.0	January 21, 2009	176.0
145819	Qsymia	Weight Loss	10.0	March 28, 2014	118.0
177479	Duloxetine	Depression	10.0	March 29, 2016	61.0
124900	Tri-Previfem	Birth Control	4.0	May 8, 2015	7.0
195066	Restoril	Insomnia	9.0	June 8, 2009	136.0
222416	Kyleena	Birth Control	9.0	September 15, 2017	1.0
4386	Belviq	Weight Loss	10.0	May 20, 2017	2.0
141558	Escitalopram	Anxiety	10.0	May 28, 2013	73.0
4451	Belviq	Obesity	1.0	September 23, 2016	11.0
60302	NuvaRing	Birth Control	8.0	September 9, 2011	0.0
180778	Solodyn	Acne	10.0	September 3, 2012	26.0
145772	Qsymia	Weight Loss	9.0	June 30, 2014	109.0
98176	Nexplanon	Birth Control	8.0	July 13, 2015	9.0
29682	Topiramate	Obesity	9.0	February 24, 2012	314.0
30344	Klonopin	Insomnia	10.0	January 15, 2012	97.0
183680	Cymbalta	Depression	6.0	July 21, 2009	47.0
188443	ParaGard	Birth Control	1.0	February 28, 2017	10.0
39460	Contrave	Weight Loss	4.0	September 7, 2016	10.0
20731	Nucynta	Pain	10.0	April 20, 2011	14.0
8692	Zolpidem	Insomnia	10.0	August 23, 2009	5.0
176544	Lorazepam	Anxiety	5.0	July 29, 2012	10.0
126185	Viibryd	Depression	2.0	September 5, 2012	10.0
191682	Lisdexamfetamine	ADHD	2.0	March 3, 2011	28.0
146875	Alprazolam	Anxiety	10.0	April 8, 2016	79.0
93789	Morphine	Pain	7.0	August 4, 2009	30.0
137195	Isotretinoin	Acne	10.0	January 31, 2015	55.0
205802	Pristiq	Depression	10.0	February 21, 2011	12.0
123375	Apri	Birth Control	3.0	July 15, 2011	2.0
62416	Citalopram	Depression	10.0	June 12, 2012	22.0
205967	Pristiq	Depression	5.0	June 3, 2009	13.0
117458	Nortriptyline	Pain	9.0	January 21, 2017	66.0
33133	Seasonique	Birth Control	4.0	August 11, 2009	3.0
42781	Xulane	Birth Control	6.0	May 31, 2017	5.0
146808	Alprazolam	Anxiety	8.0	March 16, 2017	110.0
50566	Gabapentin	Pain	8.0	August 18, 2011	52.0
123265	Apri	Birth Control	5.0	November 5, 2017	0.0
204385	BuSpar	Anxiety	7.0	March 18, 2016	85.0
4449	Belviq	Weight Loss	1.0	January 6, 2017	15.0
24244	Tretinoin	Acne	10.0	September 26, 2014	55.0
106912	Implanon	Birth Control	10.0	April 1, 2014	1.0
81826	Liraglutide	Obesity	10.0	March 14, 2017	38.0
27952	Lexapro	Anxiety	5.0	June 15, 2016	5.0
101942	Silenor	Insomnia	10.0	June 30, 2016	35.0
39420	Contrave	Obesity	4.0	November 15, 2016	29.0
153602	Doxycycline	Acne	8.0	June 2, 2010	4.0
133134	Tri-Sprintec	Birth Control	10.0	August 28, 2013	18.0
154035	Motrin	Pain	10.0	May 20, 2017	3.0
198862	Depo-Provera	Birth Control	3.0	September 14, 2016	2.0
225975	Bupropion	Depression	9.0	November 1, 2009	34.0
118997	Zoloft	Anxiety and Stress	8.0	November 20, 2010	18.0
229917	Flurazepam	Insomnia	8.0	December 1, 2011	8.0
94314	Trintellix	Depression	5.0	October 7, 2014	45.0
39404	Contrave	Weight Loss	9.0	August 18, 2016	23.0
166364	Levonorgestrel	Birth Control	1.0	November 25, 2016	8.0
26760	Sprintec	Birth Control	2.0	March 21, 2010	25.0
181425	Prozac	Anxiety and Stress	10.0	March 8, 2015	93.0
112652	Lunesta	Insomnia	10.0	December 31, 2011	26.0
202338	Lithium	Bipolar Disorde	7.0	December 6, 2016	29.0
196234	Fluvoxamine	Anxiety and Stress	3.0	December 6, 2011	65.0
123539	Skyla	Birth Control	1.0	June 28, 2017	6.0
153403	Doxycycline	Acne	10.0	January 23, 2014	16.0
117126	Lamictal	Bipolar Disorde	10.0	December 30, 2010	15.0
152560	Lortab	Pain	9.0	February 5, 2010	7.0
152559	Lortab	Pain	6.0	February 18, 2010	9.0
217891	Strattera	ADHD	9.0	January 11, 2011	23.0
144624	Etonogestrel	Birth Control	10.0	March 1, 2016	11.0
145002	Etonogestrel	Birth Control	1.0	November 30, 2015	1.0
185562	Saxenda	Obesity	4.0	January 17, 2017	8.0
185654	Saxenda	Obesity	9.0	October 21, 2016	17.0
96268	Sertraline	Bipolar Disorde	8.0	March 31, 2011	25.0
145906	Qsymia	Obesity	9.0	January 15, 2013	83.0
32954	Seasonique	Birth Control	10.0	August 19, 2015	6.0
128968	Levonorgestrel	Birth Control	10.0	November 24, 2015	15.0
166079	Levonorgestrel	Birth Control	10.0	January 23, 2017	1.0
159268	TriNessa	Birth Control	10.0	October 21, 2010	81.0
58548	Jolivette	Birth Control	8.0	January 16, 2013	26.0
34673	Minocycline	Acne	9.0	September 26, 2016	4.0
39433	Contrave	Obesity	10.0	October 21, 2016	44.0
121198	Venlafaxine	Anxiety	2.0	September 22, 2016	15.0
185791	Saxenda	Obesity	10.0	March 25, 2016	23.0
133066	Tri-Sprintec	Birth Control	10.0	January 4, 2016	27.0
135115	Dapsone	Acne	10.0	May 21, 2013	20.0
202542	Lithium	Bipolar Disorde	10.0	December 3, 2009	44.0
19734	Pregabalin	Pain	10.0	July 21, 2010	63.0
659	Medroxyprogesterone	Birth Control	10.0	November 14, 2011	4.0
114517	Atarax	Anxiety	9.0	March 20, 2008	211.0
168638	Vilazodone	Depression	1.0	March 19, 2017	16.0
205332	Pristiq	Depression	1.0	October 15, 2016	34.0
138777	Phentermine	Weight Loss	8.0	April 19, 2011	3.0
26396	Sprintec	Birth Control	1.0	July 9, 2015	7.0
212057	Lamotrigine	Bipolar Disorde	10.0	February 11, 2015	66.0
191507	Lisdexamfetamine	ADHD	10.0	July 21, 2015	42.0
50015	Gabapentin	Insomnia	10.0	September 6, 2015	34.0
206000	Pristiq	Depression	1.0	March 18, 2009	16.0
176149	Lorazepam	Anxiety	10.0	November 17, 2017	2.0
42634	Concerta	ADHD	10.0	March 4, 2011	32.0
106790	Implanon	Birth Control	2.0	April 29, 2015	9.0
128317	Phentermine	Weight Loss	9.0	December 17, 2015	15.0
90921	Norco	Pain	10.0	March 13, 2014	84.0
110365	Nexplanon	Birth Control	10.0	February 5, 2016	11.0
138714	Phentermine	Weight Loss	9.0	January 26, 2012	7.0
204410	BuSpar	Anxiety	1.0	November 30, 2015	28.0
184360	Hydroxyzine	Anxiety	10.0	August 4, 2015	18.0
6735	Beyaz	Birth Control	5.0	September 8, 2016	2.0
137315	Isotretinoin	Acne	10.0	August 27, 2012	1.0
153377	Doxycycline	Acne	2.0	April 15, 2014	8.0
212248	Lamotrigine	Bipolar Disorde	10.0	June 25, 2012	104.0
143658	Etonogestrel	Birth Control	1.0	November 2, 2016	5.0
147920	Norethindrone	Birth Control	10.0	October 20, 2016	4.0
98070	Nexplanon	Birth Control	10.0	August 19, 2015	4.0
93277	Vortioxetine	Depression	1.0	August 28, 2015	5.0
65978	Propranolol	Anxiety	10.0	March 23, 2015	90.0
89782	Celexa	Depression	9.0	April 27, 2009	46.0
63812	Sertraline	Depression	9.0	October 10, 2017	24.0
227927	Etonogestrel	Birth Control	6.0	July 2, 2011	0.0
72066	Tramadol	Pain	10.0	April 14, 2015	22.0
28272	Lexapro	Depression	7.0	February 17, 2015	113.0
100682	Orlistat	Obesity	5.0	November 29, 2017	0.0
143646	Etonogestrel	Birth Control	9.0	November 10, 2016	5.0
140683	Escitalopram	Depression	10.0	September 18, 2016	5.0
201292	Zoloft	Depression	10.0	April 14, 2016	123.0
5382	Cryselle	Birth Control	9.0	October 19, 2016	2.0
56768	Elavil	Depression	9.0	April 9, 2008	152.0
180864	Solodyn	Acne	10.0	April 27, 2009	38.0
202413	Lithium	Bipolar Disorde	2.0	June 16, 2016	14.0
110408	Nexplanon	Birth Control	7.0	January 26, 2016	0.0
19483	Pregabalin	Pain	8.0	March 15, 2015	78.0
98215	Nexplanon	Birth Control	2.0	June 28, 2015	2.0
198799	Depo-Provera	Birth Control	10.0	January 13, 2017	6.0
195446	Aviane	Birth Control	10.0	March 3, 2017	8.0
6361	Monodox	Acne	10.0	February 11, 2014	20.0
229446	Lurasidone	Bipolar Disorde	9.0	May 14, 2016	17.0
76105	Portia	Birth Control	3.0	May 13, 2015	0.0
8243	Zolpidem	Insomnia	1.0	June 7, 2016	11.0
87	Medroxyprogesterone	Birth Control	1.0	November 5, 2015	3.0
210540	Mirtazapine	Anxiety	6.0	December 9, 2017	0.0
183981	Hydroxyzine	Anxiety	10.0	November 23, 2017	3.0
187934	Etonogestrel	Birth Control	4.0	November 8, 2017	7.0
119054	Zoloft	Depression	1.0	November 23, 2009	34.0
144402	Etonogestrel	Birth Control	3.0	April 15, 2016	6.0
109867	Nexplanon	Birth Control	10.0	June 18, 2016	1.0
197684	Desvenlafaxine	Anxiety	9.0	May 7, 2009	21.0
97976	Nexplanon	Birth Control	5.0	September 12, 2015	1.0
139213	Phentermine	Weight Loss	10.0	June 19, 2008	105.0
28406	Lexapro	Anxiety	10.0	August 29, 2013	67.0
186014	Desvenlafaxine	Depression	2.0	April 19, 2016	29.0
89609	Celexa	Depression	10.0	November 15, 2011	33.0
47849	Adapalene	Acne	7.0	June 10, 2015	2.0
183956	Hydroxyzine	Anxiety	4.0	September 26, 2017	6.0
93126	Vortioxetine	Depression	7.0	March 16, 2016	31.0
5616	Aldactone	Acne	10.0	September 11, 2012	56.0
75909	Temazepam	Insomnia	10.0	June 28, 2010	39.0
152642	Lortab	Pain	9.0	January 28, 2009	32.0
126813	Dilaudid	Pain	10.0	January 25, 2011	6.0
144394	Etonogestrel	Birth Control	4.0	April 17, 2016	12.0
158658	Methylphenidate	ADHD	8.0	March 3, 2012	21.0
130919	Levonorgestrel	Birth Control	10.0	March 16, 2011	5.0
78134	Zyprexa	Depression	2.0	May 25, 2013	117.0
28486	Lexapro	Anxiety	8.0	April 22, 2013	48.0
34688	Minocycline	Acne	8.0	January 24, 2016	4.0
185674	Saxenda	Obesity	10.0	September 17, 2016	26.0
148203	Norethindrone	Birth Control	5.0	December 22, 2013	4.0
142143	Escitalopram	Depression	7.0	June 16, 2008	118.0
135847	Percocet	Pain	9.0	November 21, 2009	7.0
